time,Close,Volume
1624652100.0,1861.93,4430.49214478
1624653000.0,1863.72,3856.27062111
1624653900.0,1867.12,3073.67451715
1624654800.0,1845.87,5049.39648126
1624655700.0,1854.94,3051.06304601
1624656600.0,1861.32,2039.06663792
1624657500.0,1849.62,3184.78234741
1624658400.0,1851.0,2525.48158415
1624659300.0,1848.04,1932.68793805
1624660200.0,1828.14,2899.59028822
1624661100.0,1802.67,9766.89460271
1624662000.0,1815.77,2858.72505792
1624662900.0,1808.52,2735.36633656
1624663800.0,1826.83,3097.23684395
1624664700.0,1809.07,3228.78470711
1624665600.0,1805.74,6282.18776954
1624666500.0,1820.88,2427.18141968
1624667400.0,1829.94,3314.37722649
1624668300.0,1837.13,1862.8628111
1624669200.0,1818.32,2456.59870798
1624670100.0,1811.22,1889.77074193
1624671000.0,1805.36,2329.99107185
1624671900.0,1823.3,3626.77206717
1624672800.0,1827.66,1737.08401569
1624673700.0,1811.78,1638.26590104
1624674600.0,1816.44,2399.31539832
1624675500.0,1820.91,2209.86577048
1624676400.0,1820.39,1885.42603936
1624677300.0,1823.06,1602.51490304
1624678200.0,1826.05,1315.97513364
1624679100.0,1819.05,1581.25146125
1624680000.0,1821.55,855.5345162
1624680900.0,1818.86,1593.00895608
1624681800.0,1827.08,1183.09975888
1624682700.0,1834.18,1441.50105884
1624683600.0,1841.56,3106.25235942
1624684500.0,1838.2,1177.6175818
1624685400.0,1829.81,1576.03330328
1624686300.0,1831.73,846.09550885
1624687200.0,1838.22,1228.77577084
1624688100.0,1835.41,846.76873521
1624689000.0,1814.59,1682.61126113
1624689900.0,1806.29,1957.78166816
1624690800.0,1777.79,6874.05525826
1624691700.0,1768.41,3796.72638021
1624692600.0,1754.01,3143.05800604
1624693500.0,1752.36,5435.09262804
1624694400.0,1729.65,9497.41587099
1624695300.0,1725.02,4189.60118487
1624696200.0,1728.06,3773.69041035
1624697100.0,1733.15,2590.02100059
1624698000.0,1725.63,2130.57588481
1624698900.0,1740.8,2718.78657424
1624699800.0,1759.22,4898.96302636
1624700700.0,1766.87,2127.63643186
1624701600.0,1766.12,2023.37310471
1624702500.0,1764.67,1221.92741158
1624703400.0,1749.88,1636.30993345
1624704300.0,1765.27,1401.80701338
1624705200.0,1786.72,3661.37324256
1624706100.0,1784.0,1535.79181261
1624707000.0,1801.03,2298.275356
1624707900.0,1802.12,2675.58309107
1624708800.0,1794.31,2037.61993913
1624709700.0,1802.9,2517.55074526
1624710600.0,1798.22,1444.9070881
1624711500.0,1782.0,1481.70011199
1624712400.0,1784.87,1815.08310866
1624713300.0,1780.07,2071.49288876
1624714200.0,1754.95,3929.10677707
1624715100.0,1743.32,3120.46710128
1624716000.0,1731.52,3539.54216704
1624716900.0,1751.07,3699.78218096
1624717800.0,1777.91,6956.73318668
1624718700.0,1780.73,3400.26586141
1624719600.0,1774.7,3039.05670984
1624720500.0,1769.46,3685.66158329
1624721400.0,1773.77,2069.73850461
1624722300.0,1779.33,4059.41259385
1624723200.0,1748.79,4767.6859551
1624724100.0,1753.54,6580.2597054
1624725000.0,1750.04,2374.10208292
1624725900.0,1761.02,1751.6474054
1624726800.0,1762.33,1544.15716022
1624727700.0,1752.22,3293.73156491
1624728600.0,1757.58,1913.90183647
1624729500.0,1788.73,4024.281705
1624730400.0,1795.3,2891.98663769
1624731300.0,1785.47,1456.68426903
1624732200.0,1782.32,2460.24262657
1624733100.0,1784.83,1107.66995285
1624734000.0,1791.66,1650.05774436
1624734900.0,1781.83,1053.46937747
1624735800.0,1787.32,1099.42618381
1624736700.0,1785.68,843.04528783
1624737600.0,1763.96,2234.25269777
1624738500.0,1766.55,2135.03695855
1624739400.0,1769.17,1206.99856723
1624740300.0,1766.56,1260.6733135
1624741200.0,1756.71,2023.50018635
1624742100.0,1759.19,1326.87480215
1624743000.0,1761.57,859.48557927
1624743900.0,1773.16,2240.5197691
1624744800.0,1777.85,1391.53715183
1624745700.0,1775.02,1005.06017346
1624746600.0,1785.07,1154.54161661
1624747500.0,1792.43,1557.91093337
1624748400.0,1792.01,1463.07668109
1624749300.0,1788.01,1180.76545298
1624750200.0,1797.03,1179.03912938
1624751100.0,1829.17,4622.83906128
1624752000.0,1839.54,4088.4762239
1624752900.0,1841.78,3518.58238193
1624753800.0,1834.45,2578.36544422
1624754700.0,1835.71,2503.42022699
1624755600.0,1845.57,1920.74280131
1624756500.0,1856.08,3462.84508038
1624757400.0,1870.21,4161.91603737
1624758300.0,1865.69,1530.67493874
1624759200.0,1860.47,1986.25916022
1624760100.0,1883.5,3810.5173111
1624761000.0,1882.0,1941.00955515
1624761900.0,1883.4,2289.66384952
1624762800.0,1879.18,1365.91873029
1624763700.0,1867.37,3624.02129614
1624764600.0,1877.07,1339.18340224
1624765500.0,1883.03,1676.37804208
1624766400.0,1876.49,1824.1677379
1624767300.0,1871.87,1916.93064084
1624768200.0,1876.57,1121.24822894
1624769100.0,1882.57,1551.31343677
1624770000.0,1881.16,1702.48502756
1624770900.0,1888.09,754.70799588
1624771800.0,1871.62,1230.84616735
1624772700.0,1870.67,1423.96281922
1624773600.0,1877.23,1018.09850935
1624774500.0,1865.68,711.32475983
1624775400.0,1857.05,2578.77681392
1624776300.0,1859.01,700.99295337
1624777200.0,1862.18,531.8114146
1624778100.0,1853.0,582.46750985
1624779000.0,1868.93,923.95978842
1624779900.0,1867.98,587.46540573
1624780800.0,1866.78,807.19995702
1624781700.0,1868.24,503.27378683
1624782600.0,1866.76,464.46833389
1624783500.0,1851.15,457.20868761
1624784400.0,1853.86,431.37780857
1624785300.0,1841.79,1218.66223857
1624786200.0,1821.78,2463.98930669
1624787100.0,1822.0,928.39096832
1624788000.0,1823.78,457.81738785
1624788900.0,1827.48,1396.00856572
1624789800.0,1823.4,920.72845345
1624790700.0,1821.6,752.4683421
1624791600.0,1821.08,833.86913282
1624792500.0,1840.61,1258.76123063
1624793400.0,1833.69,1555.02157256
1624794300.0,1840.81,996.90489324
1624795200.0,1840.51,1192.55088446
1624796100.0,1849.62,688.30560226
1624797000.0,1858.48,1126.36489249
1624797900.0,1856.93,825.31182841
1624798800.0,1857.85,803.17600399
1624799700.0,1847.42,785.44252609
1624800600.0,1844.65,693.42969395
1624801500.0,1839.75,1403.89210669
1624802400.0,1824.94,924.0734541
1624803300.0,1828.09,599.61503356
1624804200.0,1837.45,1029.05462255
1624805100.0,1840.55,1295.01947226
1624806000.0,1837.41,593.35418214
1624806900.0,1846.18,2063.70109803
1624807800.0,1836.99,1248.37344696
1624808700.0,1844.56,1397.4949585
1624809600.0,1841.99,2231.00799737
1624810500.0,1837.55,1313.93880503
1624811400.0,1833.67,1164.86144111
1624812300.0,1832.75,1117.72015433
1624813200.0,1827.39,2028.01299113
1624814100.0,1826.75,1133.33493368
1624815000.0,1827.3,1193.84272972
1624815900.0,1826.86,949.15390092
1624816800.0,1813.31,3209.43284516
1624817700.0,1820.0,1636.84658355
1624818600.0,1821.26,1383.66138235
1624819500.0,1820.6,1330.19363927
1624820400.0,1823.62,1555.17963458
1624821300.0,1817.88,2614.54290381
1624822200.0,1821.0,1413.19564163
1624823100.0,1824.15,1669.34936585
1624824000.0,1824.11,1230.94307969
1624824900.0,1824.87,780.58754487
1624825800.0,1821.33,517.69568306
1624826700.0,1816.59,617.53776697
1624827600.0,1826.63,1910.36345007
1624828500.0,1820.64,1731.42489788
1624829400.0,1825.57,1834.67612293
1624830300.0,1835.95,1816.15230852
1624831200.0,1878.83,7403.58036129
1624832100.0,1933.92,12995.04167541
1624833000.0,1948.4,6291.3298473
1624833900.0,1955.37,5895.99832014
1624834800.0,1945.35,3219.41800667
1624835700.0,1948.7,2146.27899265
1624836600.0,1960.17,3447.82948314
1624837500.0,1984.71,6556.93399572
1624838400.0,1973.12,5546.45529922
1624839300.0,1976.89,3523.00161884
1624840200.0,1982.98,3530.62558302
1624841100.0,1980.01,3302.91659277
1624842000.0,1986.35,4923.09958946
1624842900.0,1971.71,3115.16147277
1624843800.0,1967.78,2812.50708622
1624844700.0,1961.45,3320.39977226
1624845600.0,1965.4,2131.61054102
1624846500.0,1974.58,2123.94487613
1624847400.0,1976.53,2704.90654271
1624848300.0,1970.41,2060.90569763
1624849200.0,1970.15,1867.46801356
1624850100.0,1969.43,1484.9793767
1624851000.0,1969.93,1510.49622342
1624851900.0,1968.77,1521.44148184
1624852800.0,1974.0,1753.50477258
1624853700.0,1968.31,1101.58857118
1624854600.0,1970.81,1681.80747579
1624855500.0,1973.24,1494.81723809
1624856400.0,1980.0,1347.398301
1624857300.0,1979.2,1401.96227631
1624858200.0,1968.23,3234.09146324
1624859100.0,1977.7,747.02992749
1624860000.0,1985.21,948.11054482
1624860900.0,1979.62,993.81065578
1624861800.0,1978.15,373.72100628
1624862700.0,1988.96,328.08097255
1624863600.0,1999.1,2346.34966599
1624864500.0,2022.42,6530.3997763
1624865400.0,2035.06,2390.51720858
1624866300.0,2050.62,9081.63002259
1624867200.0,2054.36,1301.49260499
1624868100.0,2057.35,3839.18867735
1624869000.0,2064.38,1074.68370152
1624869900.0,2067.1,1125.58491908
1624870800.0,2052.2,1017.98619915
1624871700.0,2063.83,624.16828988
1624872600.0,2049.0,1533.19924785
1624873500.0,2035.74,2512.26845604
1624874400.0,2018.39,2529.9491957
1624875300.0,2004.49,3605.54592955
1624876200.0,1988.52,4811.72107705
1624877100.0,1994.56,1537.99960054
1624878000.0,1989.3,2132.53143653
1624878900.0,1997.04,1720.67851508
1624879800.0,2009.19,2175.9480273
1624880700.0,2000.0,981.02767961
1624881600.0,2004.19,1537.33740992
1624882500.0,2008.96,2444.27473997
1624883400.0,2008.4,1370.04936079
1624884300.0,2018.19,1800.64546033
1624885200.0,2013.58,1683.4629047
1624886100.0,2023.01,1321.83937105
1624887000.0,2012.26,2191.97965361
1624887900.0,2009.2,2289.09112974
1624888800.0,2017.25,1137.92197788
1624889700.0,2029.37,3683.8608021
1624890600.0,2032.93,3024.15709076
1624891500.0,2047.67,3624.47753823
1624892400.0,2082.73,9135.22109015
1624893300.0,2089.11,8902.34278769
1624894200.0,2093.0,5433.56436577
1624895100.0,2117.86,6078.67861644
1624896000.0,2121.52,9564.6334583
1624896900.0,2110.22,6332.24549225
1624897800.0,2096.02,6979.96792557
1624898700.0,2109.96,2867.55929279
1624899600.0,2102.11,2932.38332153
1624900500.0,2102.52,2709.48813841
1624901400.0,2077.43,5895.51347508
1624902300.0,2083.9,2541.73012662
1624903200.0,2083.56,1887.49937006
1624904100.0,2089.25,2143.22495493
1624905000.0,2084.5,2244.35488407
1624905900.0,2086.34,1664.00502918
1624906800.0,2092.62,2301.72184301
1624907700.0,2129.76,4913.73944308
1624908600.0,2125.06,3994.29295198
1624909500.0,2115.94,2931.93558881
1624910400.0,2108.89,3327.17878593
1624911300.0,2121.75,1914.24219906
1624912200.0,2128.97,2621.44828161
1624913100.0,2131.58,3277.84777603
1624914000.0,2129.99,2536.81021119
1624914900.0,2122.78,6302.50260854
1624915800.0,2123.72,1792.46214509
1624916700.0,2121.49,2502.43285996
1624917600.0,2091.54,5692.55057597
1624918500.0,2093.25,2728.63541663
1624919400.0,2095.39,2404.3814763
1624920300.0,2097.68,2055.35074967
1624921200.0,2063.18,4155.50398684
1624922100.0,2077.48,3053.75983541
1624923000.0,2080.41,1451.03474267
1624923900.0,2083.79,1123.92795122
1624924800.0,2090.11,3270.54277254
1624925700.0,2112.99,2806.53496861
1624926600.0,2128.16,4257.70231138
1624927500.0,2137.84,1829.60260782
1624928400.0,2134.06,2825.54974197
1624929300.0,2121.59,2269.06655644
1624930200.0,2116.7,1939.97613443
1624931100.0,2122.73,1044.62032071
1624932000.0,2128.86,1952.69146852
1624932900.0,2106.19,1763.40898109
1624933800.0,2099.65,2160.65771352
1624934700.0,2088.85,2265.70267612
1624935600.0,2100.31,1497.26423748
1624936500.0,2103.8,1506.63599808
1624937400.0,2100.94,1147.30688969
1624938300.0,2104.75,1261.5407427
1624939200.0,2118.7,1898.65056314
1624940100.0,2116.35,761.52077027
1624941000.0,2124.66,821.30054208
1624941900.0,2121.72,761.3476309
1624942800.0,2108.76,1748.17156579
1624943700.0,2107.02,787.52575412
1624944600.0,2104.65,672.22887798
1624945500.0,2118.77,740.97662105
1624946400.0,2116.18,593.09750977
1624947300.0,2128.35,810.67012849
1624948200.0,2156.84,7321.54081578
1624949100.0,2161.23,3039.26806843
1624950000.0,2164.12,1141.16540391
1624950900.0,2158.59,880.41337702
1624951800.0,2138.55,1677.16447835
1624952700.0,2131.96,2689.2822874
1624953600.0,2125.79,2413.69433697
1624954500.0,2136.28,1191.16726335
1624955400.0,2148.53,1228.56802249
1624956300.0,2148.73,1323.21800682
1624957200.0,2139.2,918.31998937
1624958100.0,2161.52,1221.11483694
1624959000.0,2158.39,1455.70832126
1624959900.0,2159.8,1061.12424567
1624960800.0,2148.66,996.40634254
1624961700.0,2160.91,1296.43679205
1624962600.0,2168.96,2705.15308509
1624963500.0,2174.57,1664.50961028
1624964400.0,2184.17,2107.33511801
1624965300.0,2181.8,3582.356428
1624966200.0,2184.54,2367.26361763
1624967100.0,2177.98,2349.66644647
1624968000.0,2171.07,3828.42840691
1624968900.0,2176.6,2941.10094257
1624969800.0,2184.32,2287.46425004
1624970700.0,2174.75,1765.81109113
1624971600.0,2194.68,2713.63441416
1624972500.0,2217.91,6036.1623017
1624973400.0,2225.02,6193.17498937
1624974300.0,2227.47,4656.21039661
1624975200.0,2221.39,3045.94504748
1624976100.0,2216.05,3550.8071171
1624977000.0,2235.11,3886.68060586
1624977900.0,2225.16,2666.19539977
1624978800.0,2225.74,2311.91128663
1624979700.0,2216.6,2632.14182422
1624980600.0,2202.42,4566.19107469
1624981500.0,2219.08,3372.11497256
1624982400.0,2217.0,1793.82199717
1624983300.0,2222.48,2195.88968137
1624984200.0,2225.9,2906.63926189
1624985100.0,2225.0,1429.90360809
1624986000.0,2231.04,2609.77113185
1624986900.0,2235.5,2545.1983913
1624987800.0,2236.49,2109.88824715
1624988700.0,2233.26,2581.21536618
1624989600.0,2227.51,2328.639811
1624990500.0,2217.43,2513.47458977
1624991400.0,2220.12,2102.39785893
1624992300.0,2222.05,1941.44400983
1624993200.0,2223.32,1218.79061559
1624994100.0,2220.99,963.49214061
1624995000.0,2213.56,1084.04806051
1624995900.0,2223.21,1501.82987973
1624996800.0,2224.48,3729.85593221
1624997700.0,2220.2,1133.95141318
1624998600.0,2216.28,896.83029852
1624999500.0,2191.04,6835.6773921
1625000400.0,2190.0,2392.44833704
1625001300.0,2197.45,2844.61706172
1625002200.0,2210.0,3052.977491
1625003100.0,2214.04,2190.72023291
1625004000.0,2192.37,2198.7972704
1625004900.0,2166.7,3875.16020767
1625005800.0,2180.67,2008.48311213
1625006700.0,2171.35,1635.00827488
1625007600.0,2166.64,2132.22792407
1625008500.0,2173.9,1377.44819109
1625009400.0,2175.26,773.49445014
1625010300.0,2166.18,2319.40047472
1625011200.0,2146.37,3721.8036154
1625012100.0,2177.53,2314.78682768
1625013000.0,2180.01,2175.74881458
1625013900.0,2172.72,1095.38367381
1625014800.0,2166.81,1854.41485685
1625015700.0,2154.42,1566.15130649
1625016600.0,2162.05,1825.50215982
1625017500.0,2168.67,948.07361203
1625018400.0,2157.2,1082.53529866
1625019300.0,2163.95,821.36500608
1625020200.0,2175.14,1085.35794253
1625021100.0,2169.27,1370.75769404
1625022000.0,2149.86,2361.5285466
1625022900.0,2138.59,3250.55303976
1625023800.0,2137.72,3345.84611675
1625024700.0,2126.31,1348.71435065
1625025600.0,2133.6,1956.42431938
1625026500.0,2129.14,1783.22175793
1625027400.0,2119.52,2684.74994435
1625028300.0,2095.66,5439.14652314
1625029200.0,2102.41,3274.85976264
1625030100.0,2111.41,1219.21177352
1625031000.0,2112.87,1453.44047152
1625031900.0,2116.0,1377.29369706
1625032800.0,2136.62,2197.7258537
1625033700.0,2135.82,1111.02264436
1625034600.0,2131.83,1541.53411917
1625035500.0,2137.07,882.95668549
1625036400.0,2135.79,1009.54137935
1625037300.0,2141.29,1525.46901393
1625038200.0,2160.11,2491.95889852
1625039100.0,2161.98,588.58044274
1625040000.0,2159.31,727.02280368
1625040900.0,2162.26,899.5342974
1625041800.0,2156.61,880.24218929
1625042700.0,2117.59,3679.85788276
1625043600.0,2125.01,2327.02555751
1625044500.0,2124.11,1071.58629102
1625045400.0,2118.74,846.66402649
1625046300.0,2121.59,1219.1975714
1625047200.0,2124.07,1545.56005511
1625048100.0,2133.37,1154.01155435
1625049000.0,2136.55,1299.48382765
1625049900.0,2135.98,2192.45479088
1625050800.0,2142.86,1331.65792615
1625051700.0,2130.77,2990.80754914
1625052600.0,2149.09,1700.12355857
1625053500.0,2157.24,2740.08993333
1625054400.0,2164.47,1238.55508632
1625055300.0,2160.88,1513.61588908
1625056200.0,2149.73,1846.54162313
1625057100.0,2139.44,1854.45615934
1625058000.0,2125.09,2555.80153453
1625058900.0,2129.64,1719.91601395
1625059800.0,2129.1,2080.59748541
1625060700.0,2142.75,1196.41177131
1625061600.0,2146.35,1586.33329075
1625062500.0,2136.22,1807.3495191
1625063400.0,2123.73,2272.58680199
1625064300.0,2125.94,1645.49672993
1625065200.0,2113.15,6115.41290036
1625066100.0,2105.14,4014.41526924
1625067000.0,2096.87,4002.28062637
1625067900.0,2103.62,3143.76044824
1625068800.0,2112.73,3196.63267098
1625069700.0,2116.03,2949.23867193
1625070600.0,2115.12,2265.49851358
1625071500.0,2108.01,1961.64246758
1625072400.0,2114.13,2211.5166047
1625073300.0,2127.3,2612.32435928
1625074200.0,2149.67,4268.53370781
1625075100.0,2157.47,5053.63066177
1625076000.0,2154.85,4118.85701528
1625076900.0,2157.0,1685.60746966
1625077800.0,2202.72,5620.07845143
1625078700.0,2216.01,7374.57251327
1625079600.0,2197.27,4365.92102383
1625080500.0,2217.17,2908.05661809
1625081400.0,2237.42,7020.5984328
1625082300.0,2243.98,6404.96379174
1625083200.0,2267.17,14232.69270048
1625084100.0,2268.13,3835.76717933
1625085000.0,2268.53,3123.25570534
1625085900.0,2237.25,5685.38127523
1625086800.0,2254.68,3207.26232916
1625087700.0,2257.59,3782.32004542
1625088600.0,2273.33,3691.76977953
1625089500.0,2264.93,2966.40885269
1625090400.0,2242.14,4174.31389707
1625091300.0,2249.17,2378.59643986
1625092200.0,2258.75,3839.48603633
1625093100.0,2257.99,3506.904897
1625094000.0,2269.43,3511.95139902
1625094900.0,2260.73,1295.11285489
1625095800.0,2278.05,3659.8002617
1625096700.0,2276.72,2059.93800283
1625097600.0,2245.91,3621.61616749
1625098500.0,2246.09,4686.13496369
1625099400.0,2245.0,2564.80930395
1625100300.0,2245.81,1304.09912335
1625101200.0,2252.41,1993.32160399
1625102100.0,2259.18,1483.76342175
1625103000.0,2259.22,1025.15451742
1625103900.0,2261.52,1223.57379134
1625104800.0,2236.2,2166.80378328
1625105700.0,2219.44,5002.21445357
1625106600.0,2204.26,4984.1756016
1625107500.0,2198.26,1534.08293439
1625108400.0,2203.49,1688.47784379
1625109300.0,2199.98,1585.82270512
1625110200.0,2196.31,1470.44884805
1625111100.0,2185.82,2431.9432151
1625112000.0,2193.38,2335.08674237
1625112900.0,2194.74,1669.51283738
1625113800.0,2193.52,801.94603961
1625114700.0,2209.7,1268.38281468
1625115600.0,2207.88,918.79674354
1625116500.0,2203.12,550.65806659
1625117400.0,2207.37,1101.5455581
1625118300.0,2216.17,2124.60725203
1625119200.0,2225.74,1570.00661834
1625120100.0,2203.68,1156.83751422
1625121000.0,2198.63,780.74766895
1625121900.0,2161.94,5844.82389501
1625122800.0,2157.38,3218.66228045
1625123700.0,2159.73,1570.57245955
1625124600.0,2159.8,1161.80479288
1625125500.0,2130.09,4182.63482798
1625126400.0,2127.38,4174.29358775
1625127300.0,2133.67,1133.82989767
1625128200.0,2129.08,3464.95691119
1625129100.0,2122.01,6703.50340786
1625130000.0,2127.6,2028.77050384
1625130900.0,2114.99,2781.47897394
1625131800.0,2104.51,2267.90539422
1625132700.0,2109.1,4697.07519475
1625133600.0,2109.42,2230.10133188
1625134500.0,2107.93,2036.00042901
1625135400.0,2121.03,1994.11123374
1625136300.0,2111.79,1267.43228028
1625137200.0,2140.23,3369.36135179
1625138100.0,2136.98,2244.27872467
1625139000.0,2130.0,1148.61948266
1625139900.0,2139.64,1658.3916485
1625140800.0,2112.21,4473.91189008
1625141700.0,2122.11,1858.9458641
1625142600.0,2136.3,2615.01036209
1625143500.0,2128.34,1567.3988859
1625144400.0,2133.82,1894.15174701
1625145300.0,2131.94,1691.73104281
1625146200.0,2126.54,1697.99681395
1625147100.0,2112.09,2259.38909411
1625148000.0,2119.81,2491.04684387
1625148900.0,2099.09,5461.46560989
1625149800.0,2086.54,7295.75958831
1625150700.0,2094.14,2706.72628315
1625151600.0,2119.59,5427.04280017
1625152500.0,2128.75,2787.44255964
1625153400.0,2122.2,1285.53575521
1625154300.0,2119.02,1256.20137578
1625155200.0,2097.1,5696.51498502
1625156100.0,2098.39,3225.16553124
1625157000.0,2105.07,1997.10161781
1625157900.0,2082.65,5303.63159537
1625158800.0,2086.23,4238.03823737
1625159700.0,2086.01,1818.4069245
1625160600.0,2101.58,2172.43900127
1625161500.0,2105.3,1334.79965788
1625162400.0,2113.12,1862.01596099
1625163300.0,2122.54,3231.11146858
1625164200.0,2125.15,2447.86012793
1625165100.0,2113.8,2885.14444834
1625166000.0,2103.06,2132.8831194
1625166900.0,2093.64,3870.77765233
1625167800.0,2087.4,4441.04085703
1625168700.0,2100.51,2567.8647271
1625169600.0,2117.88,4949.73687784
1625170500.0,2110.55,2053.79675523
1625171400.0,2117.7,2493.17205156
1625172300.0,2121.4,1549.67334724
1625173200.0,2113.35,2628.78156681
1625174100.0,2120.87,3072.59832605
1625175000.0,2135.09,1710.84864134
1625175900.0,2131.26,1472.26155869
1625176800.0,2132.93,2065.89466381
1625177700.0,2126.52,1580.92551108
1625178600.0,2127.68,665.10675171
1625179500.0,2129.97,921.21197692
1625180400.0,2111.06,2351.64863828
1625181300.0,2113.79,1964.93862288
1625182200.0,2112.18,939.42347867
1625183100.0,2107.01,2082.82488041
1625184000.0,2129.5,4310.57599876
1625184900.0,2124.15,1104.40818738
1625185800.0,2129.05,959.88857794
1625186700.0,2135.94,880.85799138
1625187600.0,2118.98,1109.09237701
1625188500.0,2104.43,2750.32521632
1625189400.0,2096.78,2857.4193311
1625190300.0,2088.15,2053.52693477
1625191200.0,2088.45,1804.94672951
1625192100.0,2097.0,1529.28142359
1625193000.0,2095.54,1123.45006229
1625193900.0,2094.97,1194.60329702
1625194800.0,2081.55,1307.23650136
1625195700.0,2065.64,3953.94981687
1625196600.0,2053.39,5019.43182447
1625197500.0,2042.34,3519.26413963
1625198400.0,2050.0,2293.56476299
1625199300.0,2044.06,1451.92128899
1625200200.0,2049.96,1437.58649787
1625201100.0,2055.0,527.55800643
1625202000.0,2049.46,929.22371874
1625202900.0,2051.75,800.98426015
1625203800.0,2042.0,1683.13551701
1625204700.0,2032.78,2664.60371897
1625205600.0,2025.88,1099.00964584
1625206500.0,2027.83,1524.18264821
1625207400.0,2029.13,850.25148604
1625208300.0,2033.99,583.16059692
1625209200.0,2040.45,822.67100518
1625210100.0,2049.47,1281.1252609
1625211000.0,2050.75,1320.26550687
1625211900.0,2060.99,2924.52766003
1625212800.0,2074.99,1768.10930817
1625213700.0,2066.03,1657.18554024
1625214600.0,2055.59,1605.67374077
1625215500.0,2060.21,518.30724571
1625216400.0,2050.12,1278.51699988
1625217300.0,2036.75,1815.36463453
1625218200.0,2036.36,920.23670123
1625219100.0,2040.18,541.38641312
1625220000.0,2023.8,2038.1839159
1625220900.0,2034.85,1584.36821288
1625221800.0,2031.16,1032.74619936
1625222700.0,2038.17,789.15717006
1625223600.0,2054.38,1445.35691321
1625224500.0,2044.06,667.61612681
1625225400.0,2042.93,2138.01127017
1625226300.0,2038.83,2052.18850895
1625227200.0,2036.13,1382.96605817
1625228100.0,2034.0,1164.29212203
1625229000.0,2050.19,1838.98444647
1625229900.0,2058.03,1520.1305769
1625230800.0,2069.24,3414.20225206
1625231700.0,2058.79,2870.01278144
1625232600.0,2059.2,1929.76973731
1625233500.0,2073.88,4937.00945566
