time,Close,Volume
1624619700.0,2068.7173,49.957352
1624620600.0,2097.4462,39.166987
1624621500.0,2062.1039,67.535327
1624622400.0,2084.5853,118.444872
1624623300.0,2093.4738,73.550724
1624624200.0,2079.2651,62.003644
1624625100.0,2068.3913,58.708255
1624626000.0,2049.0981,54.927141
1624626900.0,2049.6988,69.36119
1624627800.0,2051.2574,28.72393
1624628700.0,2042.0,33.404761
1624629600.0,2084.5166,54.922437
1624630500.0,2074.9752,26.886455
1624631400.0,2030.22,35.586063
1624632300.0,2039.1691,58.849646
1624633200.0,2018.0325,77.271044
1624634100.0,2024.1502,34.677768
1624635000.0,2048.1792,39.668871
1624635900.0,2032.2865,51.663994
1624636800.0,2011.5876,95.135155
1624637700.0,1963.5663,191.609027
1624638600.0,1985.0331,121.174999
1624639500.0,1982.5629,62.55764
1624640400.0,1994.7025,47.059547
1624641300.0,1995.4528,59.057922
1624642200.0,1965.9672,73.39767
1624643100.0,1981.0239,86.681611
1624644000.0,2015.6408,74.063914
1624644900.0,2018.7693,69.857767
1624645800.0,2019.3551,38.960672
1624646700.0,2020.1095,30.106762
1624647600.0,2029.099,17.385106
1624648500.0,2068.4228,57.204438
1624649400.0,2035.9575,38.722228
1624650300.0,2044.6413,7.305639
1624651200.0,2030.479,137.822597
1624652100.0,2052.1376,11.288596
1624653000.0,2048.4043,5.417872
1624653900.0,2045.6749,15.244954
1624654800.0,2020.1193,33.786963
1624655700.0,2035.1938,16.310846
1624656600.0,2053.317,10.278146
1624657500.0,2031.5015,14.358501
1624658400.0,2038.1885,43.091039
1624659300.0,2039.1,10.889941
1624660200.0,1996.5,17.690407
1624661100.0,1970.411,116.93291
1624662000.0,1993.643,36.603022
1624662900.0,1982.7256,47.527701
1624663800.0,2013.2213,55.713218
1624664700.0,1968.5529,36.335504
1624665600.0,1970.4431,116.045274
1624666500.0,1998.4378,65.482598
1624667400.0,2010.8911,54.309593
1624668300.0,2013.4148,37.597282
1624669200.0,1982.7802,39.903037
1624670100.0,1971.1579,37.883921
1624671000.0,1961.7647,31.197855
1624671900.0,2013.11,42.69173
1624672800.0,2012.7639,55.459078
1624673700.0,1980.7231,49.675009
1624674600.0,2002.9993,36.015596
1624675500.0,2003.5826,45.625883
1624676400.0,2004.3146,36.472181
1624677300.0,2000.5726,39.597684
1624678200.0,2001.0954,23.852455
1624679100.0,1998.5633,11.21743
1624680000.0,2000.8988,8.581925
1624680900.0,1991.4609,48.285075
1624681800.0,2007.4023,28.557632
1624682700.0,2016.2717,35.901109
1624683600.0,2031.0186,24.920481
1624684500.0,2018.9244,12.776683
1624685400.0,2007.4184,9.890732
1624686300.0,2014.9013,4.20976
1624687200.0,2026.3406,9.883083
1624688100.0,2022.1253,10.491897
1624689000.0,1989.6736,15.078235
1624689900.0,1979.196,20.846466
1624690800.0,1957.3236,36.670143
1624691700.0,1953.9561,103.476446
1624692600.0,1938.7233,45.525527
1624693500.0,1935.0,13.210498
1624694400.0,1903.662,65.500581
1624695300.0,1907.3785,24.683089
1624696200.0,1913.982,37.593877
1624697100.0,1917.9597,27.303641
1624698000.0,1912.6202,20.539848
1624698900.0,1933.4894,19.81802
1624699800.0,1965.347,63.420507
1624700700.0,1976.1577,23.64469
1624701600.0,1962.3048,18.897824
1624702500.0,1958.1516,3.467833
1624703400.0,1945.8477,9.229357
1624704300.0,1974.4413,7.547963
1624705200.0,1995.0747,18.373824
1624706100.0,1991.4897,14.666116
1624707000.0,2014.7125,6.964681
1624707900.0,2005.9806,8.089378
1624708800.0,2001.1176,5.628342
1624709700.0,2004.2909,11.226487
1624710600.0,2000.005,18.607325
1624711500.0,1974.0053,7.819221
1624712400.0,1998.2032,23.542032
1624713300.0,1986.3703,28.508688
1624714200.0,1955.2968,11.31693
1624715100.0,1933.157,34.603176
1624716000.0,1924.9181,72.741075
1624716900.0,1957.6133,33.144172
1624717800.0,1964.9496,19.56077
1624718700.0,1973.0088,17.344157
1624719600.0,1967.8868,23.371382
1624720500.0,1953.3593,23.844671
1624721400.0,1960.042,28.892524
1624722300.0,1973.0506,17.952912
1624723200.0,1925.7992,26.152406
1624724100.0,1938.4961,40.95038
1624725000.0,1929.2523,17.727282
1624725900.0,1948.8472,8.377842
1624726800.0,1939.999,9.335989
1624727700.0,1935.9152,13.662805
1624728600.0,1945.6812,24.257229
1624729500.0,1993.8695,36.647182
1624730400.0,1988.8486,27.099037
1624731300.0,1974.1512,13.401665
1624732200.0,1973.0262,5.534419
1624733100.0,1974.5034,12.572711
1624734000.0,1974.8543,7.785941
1624734900.0,1963.9085,38.786876
1624735800.0,1968.642,9.026454
1624736700.0,1958.0286,25.513042
1624737600.0,1947.8064,9.886496
1624738500.0,1945.6476,18.210818
1624739400.0,1941.4828,14.765292
1624740300.0,1938.7479,9.998819
1624741200.0,1925.791,19.704609
1624742100.0,1937.0653,13.553874
1624743000.0,1946.0,10.456584
1624743900.0,1961.7484,17.862314
1624744800.0,1969.0114,33.623586
1624745700.0,1963.9418,11.783033
1624746600.0,1975.1311,21.098208
1624747500.0,1977.4548,17.213055
1624748400.0,1980.6582,27.836664
1624749300.0,1972.8436,6.869204
1624750200.0,1982.2832,18.58922
1624751100.0,2008.8888,33.76368
1624752000.0,2022.4512,118.175223
1624752900.0,2025.4502,46.333727
1624753800.0,2021.3332,15.573662
1624754700.0,2022.606,11.940265
1624755600.0,2052.1498,38.930308
1624756500.0,2063.9999,42.826611
1624757400.0,2070.0013,43.233928
1624758300.0,2063.8186,8.827775
1624759200.0,2059.9265,27.571677
1624760100.0,2084.4027,34.326817
1624761000.0,2078.5925,17.311651
1624761900.0,2081.9589,10.109056
1624762800.0,2075.4311,14.611167
1624763700.0,2062.3181,21.238089
1624764600.0,2071.1738,13.738123
1624765500.0,2074.2993,4.449522
1624766400.0,2068.3376,5.267134
1624767300.0,2061.3652,2.922286
1624768200.0,2067.9718,3.663929
1624769100.0,2073.7039,9.472608
1624770000.0,2067.2849,4.051757
1624770900.0,2073.4929,62.598093
1624771800.0,2050.968,81.616416
1624772700.0,2046.4975,4.81761
1624773600.0,2058.4102,27.093558
1624774500.0,2041.1356,1.627501
1624775400.0,2033.33,12.68228
1624776300.0,2035.7683,14.892566
1624777200.0,2042.9808,10.839332
1624778100.0,2030.1561,1.655062
1624779000.0,2039.0454,15.216246
1624779900.0,2038.3188,6.05525
1624780800.0,2052.4863,8.927808
1624781700.0,2049.6599,2.656682
1624782600.0,2041.4535,2.511003
1624783500.0,2028.5017,3.203825
1624784400.0,2040.6685,9.132592
1624785300.0,2021.842,1.769601
1624786200.0,2003.5198,16.271326
1624787100.0,2000.715,16.24662
1624788000.0,1997.0064,12.650328
1624788900.0,1997.0514,10.758513
1624789800.0,1995.804,9.641627
1624790700.0,1988.5494,17.481963
1624791600.0,1991.9271,5.04892
1624792500.0,2007.91,22.923103
1624793400.0,1999.4899,25.873045
1624794300.0,2020.018,18.031936
1624795200.0,2018.6494,10.95818
1624796100.0,2029.5197,8.775629
1624797000.0,2034.4931,11.907709
1624797900.0,2033.2615,15.602673
1624798800.0,2036.3848,2.253103
1624799700.0,2028.0803,4.029696
1624800600.0,2023.3574,21.896817
1624801500.0,2014.9884,16.241719
1624802400.0,1998.9671,10.111033
1624803300.0,2006.2796,5.046899
1624804200.0,2019.8826,29.245775
1624805100.0,2021.03,4.147431
1624806000.0,2018.0334,10.147874
1624806900.0,2031.3191,16.82605
1624807800.0,2008.9995,7.954207
1624808700.0,2020.3689,7.506757
1624809600.0,2015.534,20.773653
1624810500.0,2017.4209,11.261653
1624811400.0,2002.6918,15.279058
1624812300.0,2004.065,24.969023
1624813200.0,1997.2216,7.235285
1624814100.0,1993.4288,8.626394
1624815000.0,1998.9475,10.039482
1624815900.0,1997.5151,5.06013
1624816800.0,1974.9164,14.824245
1624817700.0,1975.739,24.640034
1624818600.0,1976.4986,39.684826
1624819500.0,1969.0819,11.940441
1624820400.0,1974.5823,7.143872
1624821300.0,1969.3564,14.370774
1624822200.0,1972.03,4.51001
1624823100.0,1977.8038,9.33488
1624824000.0,1977.8776,45.985256
1624824900.0,1977.3211,40.457108
1624825800.0,1977.0185,5.50421
1624826700.0,1966.2067,8.83075
1624827600.0,1978.8728,23.067509
1624828500.0,1970.9803,29.827023
1624829400.0,1969.2862,19.416332
1624830300.0,1993.1985,6.878164
1624831200.0,2042.7201,16.221571
1624832100.0,2088.8496,71.695618
1624833000.0,2098.862,36.751119
1624833900.0,2108.1,36.575778
1624834800.0,2101.8754,38.584159
1624835700.0,2099.6791,14.790359
1624836600.0,2117.345,32.800957
1624837500.0,2133.7915,82.611076
1624838400.0,2125.1306,73.634514
1624839300.0,2123.4408,48.512043
1624840200.0,2126.8767,29.829241
1624841100.0,2123.0185,13.895616
1624842000.0,2133.4887,20.773052
1624842900.0,2115.35,15.977332
1624843800.0,2128.0649,18.437374
1624844700.0,2118.8506,31.813561
1624845600.0,2111.9127,20.041171
1624846500.0,2123.0922,8.995016
1624847400.0,2107.9202,13.222806
1624848300.0,2104.8191,25.784464
1624849200.0,2100.0448,14.19194
1624850100.0,2099.4114,29.03554
1624851000.0,2098.4201,13.766705
1624851900.0,2097.5001,14.773811
1624852800.0,2101.3371,7.032999
1624853700.0,2087.5133,24.48887
1624854600.0,2088.7573,8.840003
1624855500.0,2089.8599,0.666611
1624856400.0,2095.3689,20.575011
1624857300.0,2090.3998,12.790821
1624858200.0,2086.6811,12.356205
1624859100.0,2093.0115,2.945636
1624860000.0,2101.0489,17.943864
1624860900.0,2099.2765,26.270828
1624861800.0,2099.222,2.644854
1624862700.0,2106.1107,5.267599
1624863600.0,2110.9998,6.454337
1624864500.0,2125.0232,7.941859
1624865400.0,2160.2689,52.678794
1624866300.0,2171.339,44.623867
1624867200.0,2179.7092,26.054522
1624868100.0,2178.4415,26.754396
1624869000.0,2168.5724,13.179716
1624869900.0,2174.3446,1.60575
1624870800.0,2165.3534,23.936583
1624871700.0,2176.0605,1.118749
1624872600.0,2154.144,6.55143
1624873500.0,2130.6655,28.692979
1624874400.0,2131.4521,28.601087
1624875300.0,2126.23,16.833771
1624876200.0,2106.06,16.811028
1624877100.0,2114.7733,2.62971
1624878000.0,2101.8139,0.919943
1624878900.0,2110.3891,4.571275
1624879800.0,2111.3444,12.602565
1624880700.0,2107.67,9.35084
1624881600.0,2109.0447,8.086763
1624882500.0,2110.0,21.142229
1624883400.0,2114.6922,12.545906
1624884300.0,2128.296,16.244908
1624885200.0,2124.24,9.922239
1624886100.0,2130.1632,2.106927
1624887000.0,2121.7954,6.16145
1624887900.0,2121.2875,11.138336
1624888800.0,2123.5154,11.89151
1624889700.0,2128.763,3.957106
1624890600.0,2135.3696,21.617226
1624891500.0,2142.87,5.913808
1624892400.0,2176.4683,14.815943
1624893300.0,2188.5938,29.166502
1624894200.0,2200.6555,24.191283
1624895100.0,2233.0411,21.5969
1624896000.0,2247.0435,81.116051
1624896900.0,2252.9633,176.540025
1624897800.0,2243.7293,116.081601
1624898700.0,2253.9177,51.151912
1624899600.0,2254.6354,84.249185
1624900500.0,2248.4471,70.318322
1624901400.0,2212.074,81.304643
1624902300.0,2222.7001,79.210635
1624903200.0,2228.8375,41.488324
1624904100.0,2240.0002,52.253566
1624905000.0,2233.8478,68.207085
1624905900.0,2238.2519,24.019523
1624906800.0,2242.4901,49.475191
1624907700.0,2269.8998,37.675466
1624908600.0,2266.3743,51.839869
1624909500.0,2257.7098,47.879214
1624910400.0,2235.7232,26.816616
1624911300.0,2248.704,18.14827
1624912200.0,2258.2478,12.726383
1624913100.0,2256.3177,23.635283
1624914000.0,2264.7007,16.948358
1624914900.0,2252.2023,24.256895
1624915800.0,2253.3796,15.625676
1624916700.0,2258.8571,15.301965
1624917600.0,2214.9701,41.556708
1624918500.0,2217.0,35.1102
1624919400.0,2223.7407,16.72315
1624920300.0,2217.8358,12.744831
1624921200.0,2191.8559,43.186902
1624922100.0,2201.0297,24.086357
1624923000.0,2214.65,15.721468
1624923900.0,2216.214,8.187269
1624924800.0,2225.1511,13.380055
1624925700.0,2241.2234,47.012403
1624926600.0,2257.6962,47.64574
1624927500.0,2267.6456,38.977894
1624928400.0,2283.12,99.660728
1624929300.0,2274.0175,79.055241
1624930200.0,2272.1501,41.398447
1624931100.0,2296.3148,49.822573
1624932000.0,2304.6801,89.208056
1624932900.0,2271.9782,36.806694
1624933800.0,2265.0,37.392721
1624934700.0,2253.2921,30.047851
1624935600.0,2264.7948,19.702368
1624936500.0,2279.6549,13.834374
1624937400.0,2268.063,13.182216
1624938300.0,2285.9603,7.199299
1624939200.0,2299.2749,20.927695
1624940100.0,2305.01,26.040682
1624941000.0,2306.81,25.821717
1624941900.0,2296.294,20.768828
1624942800.0,2282.0,19.952681
1624943700.0,2271.5499,10.330905
1624944600.0,2272.7078,41.338644
1624945500.0,2291.0294,28.196521
1624946400.0,2296.5822,11.637925
1624947300.0,2298.662,16.173482
1624948200.0,2325.9672,34.203213
1624949100.0,2331.0,26.236566
1624950000.0,2345.67,45.014114
1624950900.0,2348.4712,31.459031
1624951800.0,2313.3338,35.587879
1624952700.0,2318.7844,27.917412
1624953600.0,2306.093,21.216882
1624954500.0,2328.0295,12.607982
1624955400.0,2344.2084,22.67054
1624956300.0,2353.997,18.968832
1624957200.0,2330.2633,37.963921
1624958100.0,2367.69,14.250764
1624959000.0,2386.5786,56.691809
1624959900.0,2381.4064,123.701561
1624960800.0,2363.7387,21.523523
1624961700.0,2375.4509,53.03179
1624962600.0,2403.02,15.278134
1624963500.0,2396.7839,37.497777
1624964400.0,2395.6212,37.221595
1624965300.0,2381.3051,20.325864
1624966200.0,2383.6258,15.177698
1624967100.0,2369.9439,25.211372
1624968000.0,2371.3835,39.604106
1624968900.0,2383.9965,56.504665
1624969800.0,2392.656,31.397334
1624970700.0,2379.9779,22.953607
1624971600.0,2403.9551,45.478195
1624972500.0,2427.0,48.455098
1624973400.0,2431.69,64.583541
1624974300.0,2446.0,88.318654
1624975200.0,2432.816,80.90032
1624976100.0,2418.18,61.732026
1624977000.0,2435.3383,40.886804
1624977900.0,2426.9625,23.623792
1624978800.0,2424.0542,19.314992
1624979700.0,2416.5908,36.85886
1624980600.0,2383.59,50.141378
1624981500.0,2403.226,51.361444
1624982400.0,2392.7608,56.796889
1624983300.0,2398.7869,48.139867
1624984200.0,2413.1146,56.09991
1624985100.0,2423.1724,28.111798
1624986000.0,2450.0001,80.872974
1624986900.0,2461.9064,108.551235
1624987800.0,2494.63,193.916423
1624988700.0,2467.2699,65.105312
1624989600.0,2460.927,23.476572
1624990500.0,2449.2483,34.891375
1624991400.0,2455.4447,20.02014
1624992300.0,2462.1223,55.503123
1624993200.0,2469.2345,27.39099
1624994100.0,2463.6944,26.361205
1624995000.0,2446.8004,68.342876
1624995900.0,2477.5553,72.122224
1624996800.0,2477.5148,52.551865
1624997700.0,2460.9129,13.793506
1624998600.0,2455.2782,25.850742
1624999500.0,2434.0149,32.514111
1625000400.0,2435.0,156.530215
1625001300.0,2447.681,30.195478
1625002200.0,2468.2629,8.791588
1625003100.0,2479.6506,16.295032
1625004000.0,2441.183,25.419994
1625004900.0,2411.88,41.948364
1625005800.0,2429.0843,49.576842
1625006700.0,2415.8768,11.548085
1625007600.0,2422.4137,41.476933
1625008500.0,2438.543,12.555471
1625009400.0,2429.6973,28.484082
1625010300.0,2425.5641,37.027597
1625011200.0,2379.6944,50.225366
1625012100.0,2436.8217,38.025143
1625013000.0,2442.445,46.04189
1625013900.0,2419.8487,30.98393
1625014800.0,2408.65,23.150385
1625015700.0,2390.5641,42.849878
1625016600.0,2413.0299,22.77395
1625017500.0,2424.9905,18.706138
1625018400.0,2409.6594,8.819851
1625019300.0,2430.8302,35.325932
1625020200.0,2436.2688,25.423375
1625021100.0,2434.1746,7.22034
1625022000.0,2389.47,37.799505
1625022900.0,2374.5799,52.947525
1625023800.0,2374.1379,43.658911
1625024700.0,2361.4307,21.832853
1625025600.0,2366.853,13.82968
1625026500.0,2363.2819,7.312283
1625027400.0,2341.7833,20.586733
1625028300.0,2310.5008,65.392266
1625029200.0,2313.28,73.377512
1625030100.0,2326.8507,21.728535
1625031000.0,2328.0,21.092255
1625031900.0,2327.7391,19.281149
1625032800.0,2359.078,83.991629
1625033700.0,2349.3739,13.63557
1625034600.0,2349.5939,26.286584
1625035500.0,2355.3645,13.113045
1625036400.0,2342.0874,6.237644
1625037300.0,2349.3376,16.994411
1625038200.0,2370.4608,30.288046
1625039100.0,2376.9673,8.485068
1625040000.0,2376.4461,29.421122
1625040900.0,2375.4192,8.743448
1625041800.0,2367.6599,24.26786
1625042700.0,2318.9999,18.220025
1625043600.0,2327.6332,23.151769
1625044500.0,2327.7461,6.182104
1625045400.0,2318.7424,21.439852
1625046300.0,2314.9325,9.533494
1625047200.0,2308.9254,20.013203
1625048100.0,2326.626,29.45821
1625049000.0,2323.5945,17.022003
1625049900.0,2333.9002,16.230178
1625050800.0,2334.9999,10.317715
1625051700.0,2321.0459,15.406727
1625052600.0,2339.5192,12.170139
1625053500.0,2341.4399,4.318154
1625054400.0,2352.8769,19.178839
1625055300.0,2351.4674,9.835069
1625056200.0,2340.5418,16.032186
1625057100.0,2325.8764,9.514306
1625058000.0,2309.2686,14.379416
1625058900.0,2313.5567,20.586651
1625059800.0,2312.6796,18.168147
1625060700.0,2334.3919,34.330776
1625061600.0,2343.6187,1.91839
1625062500.0,2328.4892,7.405147
1625063400.0,2312.0581,35.272234
1625064300.0,2303.5779,30.498761
1625065200.0,2288.0564,50.349298
1625066100.0,2280.4485,30.522785
1625067000.0,2278.1892,16.28036
1625067900.0,2278.0203,18.027586
1625068800.0,2302.2838,39.154837
1625069700.0,2298.8231,31.06508
1625070600.0,2298.5522,3.596079
1625071500.0,2284.0396,18.31253
1625072400.0,2293.4452,27.173693
1625073300.0,2314.27,14.453689
1625074200.0,2344.6525,20.500259
1625075100.0,2348.0,46.174684
1625076000.0,2345.2508,16.703594
1625076900.0,2343.4869,6.736649
1625077800.0,2391.01,10.027283
1625078700.0,2395.0002,68.67527
1625079600.0,2375.3696,75.680441
1625080500.0,2380.9801,62.700765
1625081400.0,2400.3565,30.549607
1625082300.0,2423.776,24.31733
1625083200.0,2456.4174,60.840802
1625084100.0,2452.8173,74.015714
1625085000.0,2450.4853,37.509638
1625085900.0,2430.7021,28.117057
1625086800.0,2438.6583,8.479988
1625087700.0,2438.6339,17.053422
1625088600.0,2452.8636,23.905052
1625089500.0,2465.9961,123.549164
1625090400.0,2471.0856,172.489701
1625091300.0,2487.9886,70.617342
1625092200.0,2499.3886,139.021934
1625093100.0,2538.99,171.568886
1625094000.0,2574.0039,423.430108
1625094900.0,2578.9093,168.161226
1625095800.0,2627.714,480.762331
1625096700.0,2684.6781,368.551995
1625097600.0,2625.9068,508.115921
1625098500.0,2626.556,196.614819
1625099400.0,2640.5857,86.876068
1625100300.0,2640.3969,132.36349
1625101200.0,2668.4928,107.418971
1625102100.0,2672.0215,217.875625
1625103000.0,2699.9194,187.951926
1625103900.0,2723.1577,461.975565
1625104800.0,2702.0543,270.104093
1625105700.0,2695.9326,153.126325
1625106600.0,2677.2405,138.575913
1625107500.0,2671.6002,130.949919
1625108400.0,2685.6319,153.763793
1625109300.0,2687.6125,163.012662
1625110200.0,2685.8604,285.29243
1625111100.0,2681.5124,212.896761
1625112000.0,2700.0,238.658557
1625112900.0,2706.324,290.40228
1625113800.0,2716.7351,252.559517
1625114700.0,2729.6,156.104661
1625115600.0,2737.9307,200.433851
1625116500.0,2747.2425,72.174937
1625117400.0,2794.144,422.320786
1625118300.0,2806.5443,279.621559
1625119200.0,2845.7161,277.699493
1625120100.0,2796.6154,175.523355
1625121000.0,2804.3469,208.697456
1625121900.0,2717.4456,266.378097
1625122800.0,2685.5954,74.966712
1625123700.0,2708.9116,84.45041
1625124600.0,2680.3996,187.462739
1625125500.0,2641.7963,101.477746
1625126400.0,2644.8276,79.317197
1625127300.0,2669.8547,71.328039
1625128200.0,2661.6034,32.416628
1625129100.0,2653.5507,57.100731
1625130000.0,2643.5332,21.443141
1625130900.0,2630.6847,21.431007
1625131800.0,2612.273,29.1761
1625132700.0,2600.0648,37.816501
1625133600.0,2602.2741,56.304158
1625134500.0,2589.4542,53.244275
1625135400.0,2604.5452,31.277351
1625136300.0,2582.2685,19.676254
1625137200.0,2631.6211,30.855389
1625138100.0,2632.7697,52.805517
1625139000.0,2602.204,56.285793
1625139900.0,2608.8365,54.362477
1625140800.0,2587.4234,51.026625
1625141700.0,2592.018,31.619663
1625142600.0,2633.6522,42.941117
1625143500.0,2617.4353,62.991326
1625144400.0,2632.597,22.480539
1625145300.0,2644.9405,47.758854
1625146200.0,2636.576,91.922251
1625147100.0,2596.9287,50.937472
1625148000.0,2601.9615,57.34606
1625148900.0,2551.8604,206.800841
1625149800.0,2525.2627,168.212999
1625150700.0,2525.9999,63.995519
1625151600.0,2563.5766,141.306403
1625152500.0,2579.57,21.18394
1625153400.0,2576.6152,25.876296
1625154300.0,2568.9355,25.92986
1625155200.0,2542.1069,37.475225
1625156100.0,2542.5497,15.348535
1625157000.0,2547.5,48.919235
1625157900.0,2510.3844,76.247181
1625158800.0,2511.8038,90.779678
1625159700.0,2506.0379,24.07555
1625160600.0,2514.8333,40.18487
1625161500.0,2526.7785,10.877114
1625162400.0,2547.9847,18.041665
1625163300.0,2567.5361,34.816752
1625164200.0,2561.8706,13.395981
1625165100.0,2536.9682,22.754449
1625166000.0,2521.0,25.036369
1625166900.0,2499.1098,52.679826
1625167800.0,2483.1601,87.621807
1625168700.0,2499.8558,73.767476
1625169600.0,2518.3072,51.632853
1625170500.0,2512.6761,53.668675
1625171400.0,2527.4635,27.012837
1625172300.0,2537.4782,31.575279
1625173200.0,2522.3002,57.948765
1625174100.0,2537.0139,31.548139
1625175000.0,2545.0543,29.203544
1625175900.0,2548.9084,26.022041
1625176800.0,2550.0209,22.788953
1625177700.0,2541.9007,16.231112
1625178600.0,2531.3542,10.337431
1625179500.0,2543.5184,15.33805
1625180400.0,2505.9965,39.601618
1625181300.0,2508.4651,17.451215
1625182200.0,2508.7294,32.16377
1625183100.0,2503.1397,11.660186
1625184000.0,2551.5054,24.159352
1625184900.0,2546.4352,15.170009
1625185800.0,2549.4068,14.151155
1625186700.0,2561.8634,6.212308
1625187600.0,2535.0014,15.772963
1625188500.0,2518.6359,8.250273
1625189400.0,2514.6518,11.385612
1625190300.0,2497.0,25.894879
1625191200.0,2493.3178,21.095114
1625192100.0,2501.6921,6.334003
1625193000.0,2505.4753,8.279219
1625193900.0,2504.5675,7.220851
1625194800.0,2478.7742,28.479838
1625195700.0,2465.3651,30.869254
1625196600.0,2451.2246,34.16415
1625197500.0,2433.2029,20.921993
1625198400.0,2442.6879,21.776128
1625199300.0,2448.0309,24.967676
1625200200.0,2456.5437,9.424057
1625201100.0,2466.6694,12.371987
1625202000.0,2463.8268,16.957595
1625202900.0,2458.8067,10.778004
1625203800.0,2434.3912,16.210459
1625204700.0,2428.2799,43.33422
1625205600.0,2420.8961,26.31473
1625206500.0,2429.7057,12.299387
1625207400.0,2424.4672,7.173165
1625208300.0,2424.3433,8.436267
1625209200.0,2439.3667,18.878488
1625210100.0,2443.3203,10.905283
1625211000.0,2463.7931,11.804926
1625211900.0,2475.531,25.444818
1625212800.0,2491.3893,16.516685
1625213700.0,2480.0278,13.179824
1625214600.0,2461.7547,11.384841
1625215500.0,2463.6719,6.456105
1625216400.0,2444.7742,13.579004
1625217300.0,2436.0297,10.748084
1625218200.0,2434.0415,15.784994
1625219100.0,2440.695,5.865306
1625220000.0,2425.862,10.920602
1625220900.0,2443.1486,5.33326
1625221800.0,2426.9449,13.586606
1625222700.0,2441.308,3.543906
1625223600.0,2459.8502,11.925064
1625224500.0,2437.6592,11.900373
1625225400.0,2442.9479,20.706639
1625226300.0,2435.3782,24.115243
1625227200.0,2422.52,5.336629
1625228100.0,2418.2398,34.876544
1625229000.0,2439.2244,24.400531
1625229900.0,2448.856,12.793416
1625230800.0,2478.5299,112.529046
1625231700.0,2473.7729,41.296781
1625232600.0,2474.2708,16.104642
1625233500.0,2495.547,15.405446
1625234400.0,2482.5153,36.910555
1625235300.0,2506.847,26.317088
1625236200.0,2537.3289,60.258065
1625237100.0,2541.9011,24.905413
1625238000.0,2539.7938,82.636591
1625238900.0,2521.7298,26.397163
1625239800.0,2532.2109,6.063358
1625240700.0,2540.0,8.607504
1625241600.0,2527.4047,22.569659
1625242500.0,2536.4476,26.564684
1625243400.0,2528.6748,44.684874
1625244300.0,2560.0,47.892113
1625245200.0,2529.5994,72.425343
1625246100.0,2523.0745,32.997701
1625247000.0,2520.5697,20.018223
1625247900.0,2530.9981,24.902788
1625248800.0,2514.7102,15.449214
1625249700.0,2505.7874,22.746965
1625250600.0,2508.455,2.802281
1625251500.0,2500.9808,7.852669
1625252400.0,2489.1492,4.12538
1625253300.0,2492.0474,34.910387
1625254200.0,2498.1549,11.821445
1625255100.0,2515.4697,10.963648
1625256000.0,2508.7443,4.522032
1625256900.0,2510.9186,14.767098
1625257800.0,2514.1299,3.235255
1625258700.0,2496.9635,20.46115
1625259600.0,2518.836,8.629407
1625260500.0,2508.0579,4.966645
1625261400.0,2521.5014,2.852449
1625262300.0,2526.8749,22.638977
1625263200.0,2535.206,14.63822
1625264100.0,2536.9023,7.0167
1625265000.0,2537.6157,7.412412
1625265900.0,2568.7909,32.16054
1625266800.0,2586.0809,62.887277
1625267700.0,2586.7787,142.615699
1625268600.0,2579.1805,29.601527
1625269500.0,2582.0258,15.969489
1625270400.0,2579.5,52.126629
1625271300.0,2572.5717,9.198303
1625272200.0,2563.7417,5.331347
1625273100.0,2556.1926,9.829937
